confirmation_parent_uid,source_corpus,codec,nominal_rate_kbps,ALPHA,ORTHOGONAL_RESIDUAL,ENDPOINT_DISTANCE,NORMALIZED_RESIDUAL,WITHIN_ENDPOINT_SEGMENT
4afa0cb2dd383899abdd860475e53056b7bbdd6504d45f2beef01a09100924ab,FSDnoisy18k,AAC,64,0.7318824662063305,18.936280170206015,36.28703414238325,0.52184700727824,True
4afa0cb2dd383899abdd860475e53056b7bbdd6504d45f2beef01a09100924ab,FSDnoisy18k,AAC,80,0.771613883360671,18.430623297798913,36.28703414238325,0.5079120885294934,True
4afa0cb2dd383899abdd860475e53056b7bbdd6504d45f2beef01a09100924ab,FSDnoisy18k,AAC,96,1.0087256054730775,26.536675528392728,36.28703414238325,0.7312991032628344,False
4afa0cb2dd383899abdd860475e53056b7bbdd6504d45f2beef01a09100924ab,FSDnoisy18k,MP3,48,0.647961394367778,12.36480577794709,37.87157622487605,0.3264930327833895,True
4afa0cb2dd383899abdd860475e53056b7bbdd6504d45f2beef01a09100924ab,FSDnoisy18k,MP3,64,0.9545488743548781,14.26448337967105,37.87157622487605,0.3766540715118529,True
4afa0cb2dd383899abdd860475e53056b7bbdd6504d45f2beef01a09100924ab,FSDnoisy18k,MP3,80,0.9723972252840334,7.134154949743308,37.87157622487605,0.1883775554358157,True
4afa0cb2dd383899abdd860475e53056b7bbdd6504d45f2beef01a09100924ab,FSDnoisy18k,MP3,96,0.9839647634666346,4.861843212233497,37.87157622487605,0.12837710221947354,True
4afa0cb2dd383899abdd860475e53056b7bbdd6504d45f2beef01a09100924ab,FSDnoisy18k,Opus,48,-0.6285767799431902,5.292645986887228,9.5855868958215,0.5521462633857476,False
4afa0cb2dd383899abdd860475e53056b7bbdd6504d45f2beef01a09100924ab,FSDnoisy18k,Opus,64,-0.19790557584568305,4.493131720914461,9.5855868958215,0.4687383015507463,False
4afa0cb2dd383899abdd860475e53056b7bbdd6504d45f2beef01a09100924ab,FSDnoisy18k,Opus,80,-0.2361215277442746,4.440373208332755,9.5855868958215,0.46323435973110627,False
4afa0cb2dd383899abdd860475e53056b7bbdd6504d45f2beef01a09100924ab,FSDnoisy18k,Opus,96,0.39506609952526084,2.761613648333158,9.5855868958215,0.2881006325796271,True
3a599d5de4da533f7851ce06365eaaf2b2dedf5927a32bf0ef16bbb03a9bff4c,FSDnoisy18k,AAC,48,0.19350292976991018,12.474508568580436,31.206361264481167,0.3997424904126462,True
3a599d5de4da533f7851ce06365eaaf2b2dedf5927a32bf0ef16bbb03a9bff4c,FSDnoisy18k,AAC,64,0.27329138253362234,13.990040484441778,31.206361264481167,0.44830732958171354,True
3a599d5de4da533f7851ce06365eaaf2b2dedf5927a32bf0ef16bbb03a9bff4c,FSDnoisy18k,AAC,80,0.31316840860508977,14.535259393988232,31.206361264481167,0.4657787324449182,True
3a599d5de4da533f7851ce06365eaaf2b2dedf5927a32bf0ef16bbb03a9bff4c,FSDnoisy18k,AAC,96,0.42999271854103205,15.80929837326261,31.206361264481167,0.5066049911835324,True
3a599d5de4da533f7851ce06365eaaf2b2dedf5927a32bf0ef16bbb03a9bff4c,FSDnoisy18k,MP3,48,0.2511146880760708,14.562426341327209,27.600612792333333,0.5276124284230471,True
3a599d5de4da533f7851ce06365eaaf2b2dedf5927a32bf0ef16bbb03a9bff4c,FSDnoisy18k,MP3,64,0.5748638502584789,16.942829017452322,27.600612792333333,0.6138569873404608,True
3a599d5de4da533f7851ce06365eaaf2b2dedf5927a32bf0ef16bbb03a9bff4c,FSDnoisy18k,MP3,80,0.845058041888519,15.527713823534157,27.600612792333333,0.562585836059673,True
3a599d5de4da533f7851ce06365eaaf2b2dedf5927a32bf0ef16bbb03a9bff4c,FSDnoisy18k,MP3,96,0.9766319511825969,5.450641759301191,27.600612792333333,0.1974826356324677,True
3a599d5de4da533f7851ce06365eaaf2b2dedf5927a32bf0ef16bbb03a9bff4c,FSDnoisy18k,Opus,48,0.11792065370813005,1.5167254923478006,2.85909961481443,0.5304906077734699,True
3a599d5de4da533f7851ce06365eaaf2b2dedf5927a32bf0ef16bbb03a9bff4c,FSDnoisy18k,Opus,64,0.6549293672291909,1.626809277138748,2.85909961481443,0.5689935631166653,True
3a599d5de4da533f7851ce06365eaaf2b2dedf5927a32bf0ef16bbb03a9bff4c,FSDnoisy18k,Opus,80,0.7957952043357983,1.738077958280224,2.85909961481443,0.6079109483539397,True
3a599d5de4da533f7851ce06365eaaf2b2dedf5927a32bf0ef16bbb03a9bff4c,FSDnoisy18k,Opus,96,0.8811499893284924,1.5315470914522402,2.85909961481443,0.5356746171125084,True
3b5f8cdbb06d2c0d23cbb1522c39a583d04c215bc62c398addbe9ceaf831a528,FSDnoisy18k,AAC,48,0.19813543985547621,2.1354189499514806,4.534710584532453,0.4709052342249204,True
3b5f8cdbb06d2c0d23cbb1522c39a583d04c215bc62c398addbe9ceaf831a528,FSDnoisy18k,AAC,64,0.3232002510021993,2.382657865666232,4.534710584532453,0.5254266664323174,True
3b5f8cdbb06d2c0d23cbb1522c39a583d04c215bc62c398addbe9ceaf831a528,FSDnoisy18k,AAC,80,0.34262574030548604,2.4714859258937585,4.534710584532453,0.5450151403981118,True
3b5f8cdbb06d2c0d23cbb1522c39a583d04c215bc62c398addbe9ceaf831a528,FSDnoisy18k,AAC,96,0.4373529220828808,2.4840913543879752,4.534710584532453,0.5477949051172127,True
3b5f8cdbb06d2c0d23cbb1522c39a583d04c215bc62c398addbe9ceaf831a528,FSDnoisy18k,MP3,48,0.7475017088928398,7.098349868016044,15.52319208358007,0.4572738538437882,True
3b5f8cdbb06d2c0d23cbb1522c39a583d04c215bc62c398addbe9ceaf831a528,FSDnoisy18k,MP3,64,0.9702458265935053,1.7552282927857314,15.52319208358007,0.11307135048868944,True
3b5f8cdbb06d2c0d23cbb1522c39a583d04c215bc62c398addbe9ceaf831a528,FSDnoisy18k,MP3,80,0.9927285545122595,1.167455621342799,15.52319208358007,0.07520718773928563,True
3b5f8cdbb06d2c0d23cbb1522c39a583d04c215bc62c398addbe9ceaf831a528,FSDnoisy18k,MP3,96,0.9978404627745653,1.0541637615300605,15.52319208358007,0.06790895557139441,True
3b5f8cdbb06d2c0d23cbb1522c39a583d04c215bc62c398addbe9ceaf831a528,FSDnoisy18k,Opus,48,0.5355336542753125,2.1122743467376064,9.116058926300692,0.23170915894844593,True
3b5f8cdbb06d2c0d23cbb1522c39a583d04c215bc62c398addbe9ceaf831a528,FSDnoisy18k,Opus,64,0.7597935829920606,1.829563000740355,9.116058926300692,0.20069670627752226,True
3b5f8cdbb06d2c0d23cbb1522c39a583d04c215bc62c398addbe9ceaf831a528,FSDnoisy18k,Opus,80,0.8838407435660346,1.5750066126741287,9.116058926300692,0.17277275469666895,True
3b5f8cdbb06d2c0d23cbb1522c39a583d04c215bc62c398addbe9ceaf831a528,FSDnoisy18k,Opus,96,0.997314335623747,1.2273911298475022,9.116058926300692,0.13464054365712388,True
9da734141392c8807de5709f85e9e0b646aa6ea7dc930b0d8b02a1f57b9b8b53,FSDnoisy18k,AAC,48,0.10719599221719633,8.672854727225493,25.959687168531257,0.33408933901710747,True
9da734141392c8807de5709f85e9e0b646aa6ea7dc930b0d8b02a1f57b9b8b53,FSDnoisy18k,AAC,64,0.1706503887046133,9.785294393310478,25.959687168531257,0.3769419226735662,True
9da734141392c8807de5709f85e9e0b646aa6ea7dc930b0d8b02a1f57b9b8b53,FSDnoisy18k,AAC,80,0.2032139429881883,10.247850440161987,25.959687168531257,0.39476016693238863,True
9da734141392c8807de5709f85e9e0b646aa6ea7dc930b0d8b02a1f57b9b8b53,FSDnoisy18k,AAC,96,0.30500771827897194,13.333552841740355,25.959687168531257,0.5136253281936116,True
9da734141392c8807de5709f85e9e0b646aa6ea7dc930b0d8b02a1f57b9b8b53,FSDnoisy18k,MP3,48,0.38887906766031993,12.747851837957326,21.65100469437369,0.5887880039705515,True
9da734141392c8807de5709f85e9e0b646aa6ea7dc930b0d8b02a1f57b9b8b53,FSDnoisy18k,MP3,64,0.5665078734963548,13.168358639307186,21.65100469437369,0.6082100496116545,True
9da734141392c8807de5709f85e9e0b646aa6ea7dc930b0d8b02a1f57b9b8b53,FSDnoisy18k,MP3,80,0.7463165289070288,14.383589641462688,21.65100469437369,0.6643382071410506,True
9da734141392c8807de5709f85e9e0b646aa6ea7dc930b0d8b02a1f57b9b8b53,FSDnoisy18k,MP3,96,0.9476236107428919,8.962757052270147,21.65100469437369,0.4139649489152456,True
9da734141392c8807de5709f85e9e0b646aa6ea7dc930b0d8b02a1f57b9b8b53,FSDnoisy18k,Opus,48,0.5419764132264296,1.6858691988506114,2.9588004079038277,0.5697813189247771,True
9da734141392c8807de5709f85e9e0b646aa6ea7dc930b0d8b02a1f57b9b8b53,FSDnoisy18k,Opus,64,0.6633398998144213,1.723104391270653,2.9588004079038277,0.5823658759366578,True
9da734141392c8807de5709f85e9e0b646aa6ea7dc930b0d8b02a1f57b9b8b53,FSDnoisy18k,Opus,80,0.7069252501203759,1.9252172692595957,2.9588004079038277,0.6506749370848987,True
9da734141392c8807de5709f85e9e0b646aa6ea7dc930b0d8b02a1f57b9b8b53,FSDnoisy18k,Opus,96,0.7445287708460875,1.8182027246707901,2.9588004079038277,0.6145067169160295,True
8ffba8f3049694607cd5b315f6a1b10551f48432025a6c1b468eea90deb3b9dd,FSDnoisy18k,AAC,48,0.6132132575876004,4.784857455020118,5.494087492289181,0.8709103125378963,True
8ffba8f3049694607cd5b315f6a1b10551f48432025a6c1b468eea90deb3b9dd,FSDnoisy18k,AAC,64,0.5263155054811893,3.0562751940237964,5.494087492289181,0.5562844054291463,True
8ffba8f3049694607cd5b315f6a1b10551f48432025a6c1b468eea90deb3b9dd,FSDnoisy18k,AAC,80,0.5573852556004077,3.1468437747886737,5.494087492289181,0.572769141227764,True
8ffba8f3049694607cd5b315f6a1b10551f48432025a6c1b468eea90deb3b9dd,FSDnoisy18k,AAC,96,0.596326152227791,2.8671346964531232,5.494087492289181,0.5218582158505989,True
8ffba8f3049694607cd5b315f6a1b10551f48432025a6c1b468eea90deb3b9dd,FSDnoisy18k,MP3,48,0.7972302698719245,7.029817483696747,15.447386626145684,0.4550813450734983,True
8ffba8f3049694607cd5b315f6a1b10551f48432025a6c1b468eea90deb3b9dd,FSDnoisy18k,MP3,64,0.9923483969120851,3.9501401741681432,15.447386626145684,0.25571575760797494,True
8ffba8f3049694607cd5b315f6a1b10551f48432025a6c1b468eea90deb3b9dd,FSDnoisy18k,MP3,80,1.056826356515977,2.8569517988092032,15.447386626145684,0.1849472579377039,False
8ffba8f3049694607cd5b315f6a1b10551f48432025a6c1b468eea90deb3b9dd,FSDnoisy18k,MP3,96,1.0542168214816545,2.399321744499006,15.447386626145684,0.15532217860320796,False
8ffba8f3049694607cd5b315f6a1b10551f48432025a6c1b468eea90deb3b9dd,FSDnoisy18k,Opus,48,0.356111996536485,2.4065187088115803,4.595201188188536,0.5237025780279815,True
8ffba8f3049694607cd5b315f6a1b10551f48432025a6c1b468eea90deb3b9dd,FSDnoisy18k,Opus,64,0.8668931928578983,1.6403358202809233,4.595201188188536,0.3569671387832219,True
8ffba8f3049694607cd5b315f6a1b10551f48432025a6c1b468eea90deb3b9dd,FSDnoisy18k,Opus,80,0.9169039893240329,1.351912557145778,4.595201188188536,0.29420095046561223,True
8ffba8f3049694607cd5b315f6a1b10551f48432025a6c1b468eea90deb3b9dd,FSDnoisy18k,Opus,96,0.9437625573645432,1.3209393456141847,4.595201188188536,0.2874606119552535,True
8d4b9b0bd1bcf8fbf5a2b06b035c5468ccc79dc87367502f4f94540babe17eab,FSDnoisy18k,AAC,48,0.5110168763954307,3.6639460569701416,7.429029958915536,0.49319306520941686,True
8d4b9b0bd1bcf8fbf5a2b06b035c5468ccc79dc87367502f4f94540babe17eab,FSDnoisy18k,AAC,64,0.6626219657135324,3.51475988983605,7.429029958915536,0.4731115514775932,True
8d4b9b0bd1bcf8fbf5a2b06b035c5468ccc79dc87367502f4f94540babe17eab,FSDnoisy18k,AAC,80,0.6801112576833233,3.492362838786127,7.429029958915536,0.4700967499256027,True
8d4b9b0bd1bcf8fbf5a2b06b035c5468ccc79dc87367502f4f94540babe17eab,FSDnoisy18k,AAC,96,0.7159431116506975,3.4143226030748943,7.429029958915536,0.4595919819891674,True
8d4b9b0bd1bcf8fbf5a2b06b035c5468ccc79dc87367502f4f94540babe17eab,FSDnoisy18k,MP3,48,0.4539973322087496,6.471479468416676,11.020377518341697,0.5872284735841317,True
8d4b9b0bd1bcf8fbf5a2b06b035c5468ccc79dc87367502f4f94540babe17eab,FSDnoisy18k,MP3,64,0.7337402859406772,6.6267881217347755,11.020377518341697,0.6013213350182897,True
8d4b9b0bd1bcf8fbf5a2b06b035c5468ccc79dc87367502f4f94540babe17eab,FSDnoisy18k,MP3,80,0.8864070458708696,5.935911609757255,11.020377518341697,0.538630514234005,True
8d4b9b0bd1bcf8fbf5a2b06b035c5468ccc79dc87367502f4f94540babe17eab,FSDnoisy18k,MP3,96,0.9735710736626003,3.558138707285325,11.020377518341697,0.3228690397732164,True
8d4b9b0bd1bcf8fbf5a2b06b035c5468ccc79dc87367502f4f94540babe17eab,FSDnoisy18k,Opus,48,0.09946533013464724,1.8609545297178496,6.6858155378722515,0.27834368435329204,True
